Province	stud_teach	Level
TUNGURAHUA	L30	5
TUNGURAHUA	L20	3
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	5
TUNGURAHUA	L20	4
TUNGURAHUA	L30	5
TUNGURAHUA	L30	2
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L40	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	1
TUNGURAHUA	L20	5
TUNGURAHUA	L10	2
TUNGURAHUA	L20	5
TUNGURAHUA	L40	2
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	2
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L30	5
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	5
TUNGURAHUA	L40	5
TUNGURAHUA	L10	5
TUNGURAHUA	L20	3
TUNGURAHUA	L10	2
TUNGURAHUA	L10	5
TUNGURAHUA	L20	2
TUNGURAHUA	L10	5
TUNGURAHUA	L30	4
TUNGURAHUA	L10	5
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	5
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L10	5
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	5
TUNGURAHUA	L20	5
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	5
TUNGURAHUA	L30	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	5
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L10	2
TUNGURAHUA	L30	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	3
TUNGURAHUA	L30	5
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	5
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L40	4
TUNGURAHUA	L40	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	2
TUNGURAHUA	L30	4
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	5
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L100	5
TUNGURAHUA	L70	5
TUNGURAHUA	L60	5
TUNGURAHUA	L30	4
TUNGURAHUA	L30	5
TUNGURAHUA	L30	5
TUNGURAHUA	L30	4
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	5
TUNGURAHUA	L30	5
TUNGURAHUA	L30	5
TUNGURAHUA	L30	5
TUNGURAHUA	L30	4
TUNGURAHUA	L30	5
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	1
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	5
TUNGURAHUA	L20	5
TUNGURAHUA	L30	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	5
TUNGURAHUA	L30	4
TUNGURAHUA	L30	4
TUNGURAHUA	L100	5
TUNGURAHUA	L30	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L50	1
TUNGURAHUA	L30	1
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L40	2
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	2
TUNGURAHUA	L20	4
TUNGURAHUA	L30	2
TUNGURAHUA	L30	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	3
TUNGURAHUA	L20	3
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L30	5
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	1
TUNGURAHUA	L10	4
TUNGURAHUA	L50	1
TUNGURAHUA	L20	4
TUNGURAHUA	L20	3
TUNGURAHUA	L30	4
TUNGURAHUA	L20	2
TUNGURAHUA	L40	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	5
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L40	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	1
TUNGURAHUA	L20	4
TUNGURAHUA	L30	2
TUNGURAHUA	L20	1
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	1
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	5
TUNGURAHUA	L30	2
TUNGURAHUA	L30	2
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	2
TUNGURAHUA	L30	4
TUNGURAHUA	L20	2
TUNGURAHUA	L30	5
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	3
TUNGURAHUA	L30	1
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	2
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L30	2
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	5
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	1
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L20	5
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	5
TUNGURAHUA	L40	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	2
TUNGURAHUA	L30	4
TUNGURAHUA	L30	5
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	5
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L40	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	5
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	2
TUNGURAHUA	L30	4
TUNGURAHUA	L30	2
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	5
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L40	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L30	4
TUNGURAHUA	L30	5
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L30	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L30	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	5
TUNGURAHUA	L20	4
TUNGURAHUA	L30	2
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L30	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	5
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	4
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L20	5
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L10	2
TUNGURAHUA	L20	2
TUNGURAHUA	L20	2
TUNGURAHUA	L20	5
TUNGURAHUA	L10	4
TUNGURAHUA	L20	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	2
TUNGURAHUA	L20	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	2
TUNGURAHUA	L30	4
TUNGURAHUA	L10	4
TUNGURAHUA	L10	5
TUNGURAHUA	L10	4
TUNGURAHUA	L10	5
TUNGURAHUA	L20	2
TUNGURAHUA	L10	2
TUNGURAHUA	L10	5
TUNGURAHUA	L10	4
TUNGURAHUA	L20	5
TUNGURAHUA	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L30	2
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L30	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L30	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	3
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	6
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	3
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	6
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	6
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	6
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	6
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L40	5
ZAMORA CHINCHIPE	L60	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L30	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L100	5
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L50	5
ZAMORA CHINCHIPE	L30	2
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L30	2
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L50	2
ZAMORA CHINCHIPE	L20	5
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	2
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L10	4
ZAMORA CHINCHIPE	L40	5
ZAMORA CHINCHIPE	L30	2
ZAMORA CHINCHIPE	L20	6
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	4
ZAMORA CHINCHIPE	L20	2
ZAMORA CHINCHIPE	L10	5
ZAMORA CHINCHIPE	L10	4
